hike1,hike2,similarity
nebelmeer abendrot tessinersonne grenzschl ngeln im val colla_46.04_9.02,picnic a pian cusello_46.09_8.89,0.7472382811002594
nebelmeer abendrot tessinersonne grenzschl ngeln im val colla_46.04_9.02,rifugio croce di campo 1740 m_46.11_9.14,0.7409833090856406
nebelmeer abendrot tessinersonne grenzschl ngeln im val colla_46.04_9.02,oress mos fojorina torrione_46.07_9.06,0.7082256294427692
nel silenzio assoluto del monte carena alta via del caffaro_45.84_10.48,sul monte ario in compagnia di un eolo furioso_45.79_10.31,0.7259256687976827
nell uovo di pasqua la roccapiana_46.24_11.13,roccapiana 1875 m_46.24_11.13,0.9062700556512754
nell uovo di pasqua la roccapiana_46.24_11.13,roccapiana 1873 m_46.24_11.13,0.8554475978250686
nelle braccia di una spoglia maddalena_45.54_10.28,santi e santelle aiutano a eliminare il colesterolo valle del garza_45.6_10.26,0.7383338570746373
nellenburg sonntagsrunde_47.86_8.98,premium wanderwege albertine steig am schienerberg_47.71_8.87,0.7091137951496278
next level auf dem schn erliweg ein klassiker geht in die verl ngerung_47.15_9.28,sichelchamm 2269m via chnorren s dgrat_47.12_9.37,0.7310597100035297
norden im ersten schnee im s den sch n_46.18_9.06,pizzo di corgella 1707 m_46.14_9.02,0.7503887267194095
norden im ersten schnee im s den sch n_46.18_9.06,rifugio croce di campo 1740 m_46.11_9.14,0.7269025076265345
norden im ersten schnee im s den sch n_46.18_9.06,oress mos fojorina torrione_46.07_9.06,0.7198227471783316
norden im ersten schnee im s den sch n_46.18_9.06,sassariente 1767m e cima di sassello 1891m_46.2_8.9,0.7055721038676165
notburgasteig eine rundtour bei wiesing_47.41_11.78,winterwanderung auf die astenau_47.42_11.77,0.8148397978933049
notturn over con vista floating piers_45.76_10.1,trentapassi nel cunicolo e faccio anche il vignole sei cime nell alto sebino_45.76_10.1,0.7123998677786393
notturna al forte di orino campo dei fiori_45.88_8.74,salita al monte martica dal versante ne per la via del bambi_45.89_8.82,0.7308339985606275
novemberrunde bei altom nster_48.38_11.28,runde ab t dtenried_48.38_11.18,0.7490419893447656
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,wiesentour auf schnebelhorn schlossh chi_47.34_9,0.8914100135201115
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,schnebelhorn 1292m_47.34_8.97,0.8764293714326132
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,schnebelhorn_47.33_8.96,0.8715091978626568
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,rundwanderung durch die tobel von wald_47.29_8.93,0.8475153004726556
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,zh oberland giessen spalten h hlen_47.31_8.9,0.7806898496016298
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,zh oberland zum loch der hagheeren_47.38_8.9,0.7195078698602477
novembersonne auf dem schnebelhorn 1292m_47.34_8.96,wunderland t ssbergland_47.33_8.96,0.7002963715605816
nudo alla meta ma i naturisti dove sono monte frondine_45.77_10.33,un crestoso con 7 crocette e un p di fumo_45.84_10.32,0.8469992022989318
nudo alla meta ma i naturisti dove sono monte frondine_45.77_10.33,ultime corna di stagione corna blacca 2006 mt_45.8_10.38,0.7828425577471687
nudo alla meta ma i naturisti dove sono monte frondine_45.77_10.33,sul monte ario in compagnia di un eolo furioso_45.79_10.31,0.7645319231638904
nudo alla meta ma i naturisti dove sono monte frondine_45.77_10.33,sulla punta almana con la sdraio e l ombrellone_45.71_10.17,0.7254586017290893
nudo alla meta ma i naturisti dove sono monte frondine_45.77_10.33,salita al dosso pedalta per la via invernale_45.78_10.16,0.707637491761858
nufenenstock 2866 m_46.47_8.4,schafberg 2591 m albert heim hutte 2541 m_46.6_8.48,0.72116216428842
nufenenstock 2866mt_46.47_8.4,traversata del grande est_46.34_8.29,0.7333700254370147
nutze jede schanze h chance auf den berg zu gehen heute br nnsteinschanze_47.66_12.08,wendelstein_47.69_12.02,0.8679022235389668
nutze jede schanze h chance auf den berg zu gehen heute br nnsteinschanze_47.66_12.08,seebergkopf von bayrischzell_47.66_12,0.7828161412846876
nutze jede schanze h chance auf den berg zu gehen heute br nnsteinschanze_47.66_12.08,taubenstein fr hjahrsskitour und winterbegehung_47.66_11.9,0.7060536367597765
ober tatelishorn 2962m_46.45_7.66,unter tatelishorn 2497 m ober tatelishorn 2962 m_46.45_7.66,0.9218733776652193
ober tatelishorn 2962m_46.45_7.66,rund um die chrindelspitza_46.45_7.85,0.7170385959459147
ochsenchopf_47.03_8.92,zindlenspitz p 2097 m m kleine rundtour_47.08_8.95,0.7380829199279002
ochsenchopf_47.03_8.92,zindlenspitz 2097m_47.08_8.95,0.7201199335686235
ochsenchopf_47.03_8.92,rossalpelispitz 2075 m golden october at w gitalersee_47.08_8.95,0.7098593193628938
ofentalhorn m 3059 valle antrona_46.03_8.05,pizzo san martino 2734m valle antrona_46.03_8.08,0.7686592291983333
ofentalhorn m 3059 valle antrona_46.03_8.05,pizzo camino giro ad anello_45.99_8.25,0.7064682288555372
oltre il colle c l arera_45.93_9.8,pizzo arera 2512 m_45.93_9.8,0.812820308874096
oltre l alpe deleguaccio neve freddo e nuvole_46.07_9.42,rifugio casera vecchia di varrone val varrone_46.04_9.46,0.7250314150905587
oltre l alpe deleguaccio neve freddo e nuvole_46.07_9.42,rifugio madonna della neve val biandino_46_9.47,0.7055347468556402
once more on the vihren_41.77_23.41,vihren at almost 3000m altitude in november_41.76_23.41,0.8059919045738688
oraccio e gli alpi ossolani di cimamulera da pallanzeno ossola_46.03_8.25,pizzo montalto valle antrona giro dei quattro passi_46.1_8.12,0.7606239676122174
oress mos fojorina torrione_46.07_9.06,pizzo di corgella 1707 m_46.14_9.02,0.7799544512627161
oress mos fojorina torrione_46.07_9.06,rifugio croce di campo 1740 m_46.11_9.14,0.7082442631330079
oress mos fojorina torrione_46.07_9.06,un bel sorriso con i denti della vecchia_46.05_9.03,0.707790535303702
ornica tre signori_46_9.55,pizzo tre signori 2 554m da ornica_46_9.55,0.784537743837637
ornica tre signori_46_9.55,pizzo dei tre signori da ornica_46_9.55,0.7378817561861426
ornica tre signori_46_9.55,pizzo tre signori dalla val pianella_46_9.55,0.7373095800780056
ornica tre signori_46_9.55,pizzo tre signori 2554 m_46_9.55,0.7349331994645406
ornica tre signori_46_9.55,pizzo dei tre signori_46_9.55,0.7132888918400415
orsalia peak 2664 3m from bosco g rin_46.33_8.5,pizzo d orsalia 2664m laghi pero melo lendar_46.33_8.49,0.7906528311472412
orsalia peak 2664 3m from bosco g rin_46.33_8.5,ritzberg 2591 8m_46.32_8.47,0.7881080354006204
orsalia peak 2664 3m from bosco g rin_46.33_8.5,pizzo stella 2688 valle di bosco gurin_46.33_8.48,0.777917297388894
orsalia peak 2664 3m from bosco g rin_46.33_8.5,pizzo stella martschenspitz sopra le nuvole_46.33_8.48,0.7467102429488602
orscellera pesciola campelli da moggio_45.94_9.51,zuccone campelli 2161 m e cima di piazzo 2057 m_45.94_9.52,0.7902777872009169
orscellera pesciola campelli da moggio_45.94_9.51,zuccone campelli 2161 m e anello dei campelli_45.95_9.51,0.7625949318774888
orscellera pesciola campelli da moggio_45.94_9.51,val d ancogno sodadura stradini rif lecco ceresola_45.96_9.54,0.7309590204640225
orscellera pesciola campelli da moggio_45.94_9.51,traversata alta e bassa delle grigne_45.93_9.4,0.7094281050145644
orscellera pesciola campelli da moggio_45.94_9.51,vai di sega cresta integrale del resegone sud nord_45.86_9.45,0.7027312439356281
ost west berschreitung rigi hoflue 1698 m_47.01_8.56,rigi hochflue_47.01_8.57,0.7676035008436962
ost west berschreitung rigi hoflue 1698 m_47.01_8.56,rigi hochflue 1698m m nnertr_47.01_8.57,0.766390973742615
ovunque tu lo prenda questo il sentiero dell uccellatore_45.77_10.13,un p si va di qua un p si va di la ma alla fine punta cunicolo e corna trentapassi_45.75_10.1,0.7924245586339579
ovunque tu lo prenda questo il sentiero dell uccellatore_45.77_10.13,punta dell orto e dintorni ad emissioni zero impossibile_45.67_10.11,0.7414848548268973
ovunque tu lo prenda questo il sentiero dell uccellatore_45.77_10.13,vento foglie neve ma niente olezzo poi ecco il monte torrezzo 1378 mt_45.77_9.98,0.7343773316505638
p cian_46.51_8.77,pizzo del sole biancaneve martina e sette nani alla conquista della vetta a 2773mt_46.53_8.79,0.7732615302401226
p cian_46.51_8.77,pizzo di campello 2660 m tentativo_46.5_8.82,0.7612351727858652
p cian_46.51_8.77,poncione di tremorgio 2669 m_46.47_8.71,0.7157098144590308
p cian_46.51_8.77,pizzo predelp cima occidentale toroi 2584 2164 m_46.53_8.8,0.7099369627527187
p cian_46.51_8.77,pizzo di nara 2231 m e motto crostel 2302 m_46.48_8.85,0.7069174172903613
p cian_46.51_8.77,poncione di tremorgio 2669 m_46.48_8.71,0.7050816018275389
p so tesina e laghi del lausfer_44.24_7.07,rocca di san bernolfo 2681 m e cima di collalunga 2759 m_44.24_7.03,0.8684785254487376
p zo grande 1574 m sornadello 1580 m foldone 1497 m e molinasco 1177 m_45.85_9.63,tris di monti brembani molinasco sornadello e foldone_45.86_9.63,0.8713539509060372
p zo tornello 2687 m e diga del gleno il vajont lombardo_46.03_10.09,pizzo recastello_46.05_10.04,0.7363818625319564
p zo tornello 2687 m e diga del gleno il vajont lombardo_46.03_10.09,pizzo tre confini m verme_46.04_10.05,0.7175350258925078
paarquelle und st ottilien eine runde im land zwischen landsberg und dem ammersee_48.11_11.01,rund um geltendorf_48.1_11.04,0.9074436461488945
paganini non ripete noi si bivacco della forcola fallito_46.31_9.33,rifugio alpe di rescignaga 1612mt una perfetta domenica anti divano_46.2_9.16,0.7031967221323068
paglione covreto e corbaro val veddasca_46.09_8.81,picnic a pian cusello_46.09_8.89,0.8228351080709932
paglione covreto e corbaro val veddasca_46.09_8.81,pne di breno 1654m monte lema 1621m_46.04_8.82,0.7370864594398525
paglione covreto e corbaro val veddasca_46.09_8.81,rifugio dumenza all alpe bovis monte lema 1621 m_46.04_8.82,0.7098233772544681
palanzone anello da caglio_45.87_9.22,poker di nipotini sul palanzone_45.87_9.21,0.7982006339950488
palanzone anello da caglio_45.87_9.22,sass tavarac bella e impegnativa ferrata condita da una panoramica camminata_45.83_9.2,0.7937069614653371
palanzone anello da caglio_45.87_9.22,roccolo di pianspessa 1035 m e muggiasca 951 m_45.91_9.03,0.7279939285735444
palanzone anello da caglio_45.87_9.22,pizzo della croce o monte crocione 1491 m dalla valle di muggio_45.93_9.05,0.7100339016358255
palanzone dintorni trail running_45.86_9.2,sasso giallo sass tavarac croce pessina monte puscio e un palanzone tra le nebbie_45.84_9.2,0.7442715654264638
palanzone dintorni trail running_45.86_9.2,traversata bollettone monte pre ola da albavilla co_45.85_9.18,0.7213234440046549
palon di resy 2670 m_45.87_7.74,rifugio ferioli 2264m_45.87_7.95,0.7007917600624494
panoramaweg zum burgkranzegger horn_47.64_10.42,schwarzenberger weiher runde_47.67_10.46,0.7225420614590101
par di scut m 2585 cima sud scialpinismo_46.53_8.8,punta negra 2 714m anello cadlimo piora_46.56_8.71,0.7554550278668383
parco di portofino_44.32_9.18,promontorio del tigullio traversata recco zoagli passando per il manico del lume_44.37_9.21,0.7391821091342617
pasqua e pasquetta in capanna albagno_46.23_8.97,sassariente_46.19_8.89,0.7203051529926185
pass de omenit o passo tre uomini 2652 m_46.46_9.16,rifugio alp d arbeola 2080 m valle mesolcina_46.43_9.19,0.7941785331786028
pass de omenit o passo tre uomini 2652 m_46.46_9.16,sentiero alpino calanca_46.44_9.18,0.7469214207272056
pass de omenit o passo tre uomini 2652 m_46.46_9.16,piz uccello cima sud_46.48_9.2,0.7399126033459913
pass de omenit o passo tre uomini 2652 m_46.46_9.16,quasi q2553 piz arbeola q2600_46.45_9.18,0.7350586105363299
pass lunghin europas wasserscheide in drei meere_46.46_9.61,von juf nach bivio incl piz surpar 3078m_46.46_9.61,0.7812333352024918
pass ovest dell alta burasca 2514 m_46.44_9.18,piz pian grand 2689 m_46.44_9.17,0.7921924424057388
passeggiata ad ascona_46.15_8.77,tra monti e lago gambarogno_46.12_8.8,0.7351535277674479
passeggiata autunnale nella bassa val bognanco_46.12_8.25,pizzo di mezzod val bognanco_46.17_8.21,0.742694182674717
passeggiata autunnale nella bassa val bognanco_46.12_8.25,pizzo del mezzod 2383 e sentiero dei laghi val bognanco_46.17_8.21,0.7419160228283714
passeggiata tra nobiallo e san siro lario_46.05_9.25,per alpeggi solivi in val di fraina_46.06_9.46,0.709675798189877
passo angeloga_46.4_9.39,piz spadolazzo 2722 con antipasto al biv suretta 2753 alla ricerca dell hierba buena_46.49_9.37,0.8084003689297528
passo bareta 2274 m_46.52_8.86,pizzo predelp cima occidentale toroi 2584 2164 m_46.53_8.8,0.8644787523571573
passo bareta 2274 m_46.52_8.86,pizzo erra 2417mt un bel anello ma poco micologico_46.44_8.88,0.7948914556643822
passo bareta 2274 m_46.52_8.86,punta di larescia cercando la neve e sfidando il vento_46.51_8.91,0.7713807790922133
passo bareta 2274 m_46.52_8.86,pizzo di campello 2660 m tentativo_46.5_8.82,0.7462141583645101
passo bareta 2274 m_46.52_8.86,pizzo di nara 2231 m e motto crostel 2302 m_46.48_8.85,0.7423889258562242
passo bareta 2274 m_46.52_8.86,pizzo del sole biancaneve martina e sette nani alla conquista della vetta a 2773mt_46.53_8.79,0.7092086566144193
passo bareta 2274 m_46.52_8.86,pizzo dell uomo_46.56_8.78,0.7008478379425963
passo branchino da valcanale_45.95_9.82,tutti quanti in cima al golla ma s l grem dai che ga la f m_45.89_9.84,0.7617640432199047
passo branchino da valcanale_45.95_9.82,pizzo badile brembano_46.01_9.74,0.749067022016645
passo branchino da valcanale_45.95_9.82,un bivacco con tre pizzi e una pietra quadra l avete mai visto_45.97_9.79,0.7209840446642722
passo del remulazz_46.41_9.11,pizzo di claro fast_46.31_9.08,0.72701421866151406
passo della cavegna 1978 m_46.24_8.51,passo quadrella 2137 m_46.29_8.48,0.8242366754262143
passo della cavegna 1978 m_46.24_8.51,wandern im valle vigezzo_46.15_8.48,0.8053379043572576
passo della cavegna 1978 m_46.24_8.51,salecchio vova valle antigorio_46.32_8.38,0.739270087795097
passo della cavegna 1978 m_46.24_8.51,sulla costa di faedo_46.14_8.51,0.7129276549802681
passo della forcola un anellone annebbiato_46.3_9.33,passo forcola 2226 m_46.3_9.33,0.873951782215803
passo della forcola un anellone annebbiato_46.3_9.33,pizzo di rabbi 2452 e lago led dalla val garzelli_46.26_9.33,0.7367800886532901
passo della rossa passo crampiolo_46.33_8.27,passo di cornera biv combi lanza alpe devero_46.31_8.23,0.897457606382026
passo della rossa passo crampiolo_46.33_8.27,passo di boccareccio_46.31_8.16,0.78871666553454
passo della rossa passo crampiolo_46.33_8.27,traversata del grande est_46.34_8.29,0.7424290878048223
passo della rossa passo crampiolo_46.33_8.27,zur ck nach hause_46.34_8.23,0.7132055460414332
passo delle colombe 2381 m_46.55_8.78,plaun grond 2141 m val uffiern_46.61_8.86,0.7327365844299266
passo di boccareccio_46.31_8.16,passo di cornera biv combi lanza alpe devero_46.31_8.23,0.8269139954346464
passo di boccareccio_46.31_8.16,pizzo della sella bell anello in val cairasca_46.26_8.21,0.7379921753657903
passo di campolungo m 2318 e capanna leit m 2257 anello_46.47_8.72,pizzo tom 2361 m e camogh 2357 m_46.54_8.68,0.8453584975918944
passo di campolungo m 2318 e capanna leit m 2257 anello_46.47_8.72,rifugio gana rossa festa di natale dei girovagando e non solo_46.5_8.83,0.757827515367848
passo di cavanna 2613 m_46.53_8.54,tris di laghetti full di pizzoccheri al casin garzonera_46.5_8.64,0.7877135677440534
passo di cornera biv combi lanza alpe devero_46.31_8.23,traversata del grande est_46.34_8.29,0.7137938219913958
passo di cornera biv combi lanza alpe devero_46.31_8.23,pizzo della sella bell anello in val cairasca_46.26_8.21,0.7104302227168279
passo di cornera biv combi lanza alpe devero_46.31_8.23,zur ck nach hause_46.34_8.23,0.7089497526858201
passo di paione 2429 m_46.17_8.19,vom zwischbergental nach simplon dorf_46.18_8.09,0.7436860991387482
passo di paione 2429 m_46.17_8.19,rifugio crosta 1754 m_46.23_8.26,0.7392746826088139
passo di paione 2429 m_46.17_8.19,rifugio crosta via sentiero della sciupa_46.23_8.27,0.7290589387724065
passo di piatto_46.4_8.8,poncione di braga_46.44_8.57,0.7137752527032644
passo ezendola_46_10.18,rifugio san fermo m 1868 dalla croce di salven_45.96_10.15,0.7082074520994655
passo ezendola_46_10.18,rifugio rino olmo per la valle dei mulini_45.93_10.04,0.7079024593755933
passo quadrella 2137 m_46.29_8.48,salecchio vova valle antigorio_46.32_8.38,0.7402851114136749
passo quadrella 2137 m_46.29_8.48,wandern im valle vigezzo_46.15_8.48,0.7328650937728951
passo quadrella 2137 m_46.29_8.48,rifugio crosta 1750m_46.23_8.26,0.7032979349057411
passo sassello 2334 m_46.5_8.63,poncione di tremorgio 2669 m_46.47_8.71,0.7560553627846874
passo sassello 2334 m_46.5_8.63,poncione di tremorgio 2669 m_46.48_8.71,0.7268477880050597
pellegrinaggio al sacro monte di varese 2015_45.88_8.76,pellegrinaggio al sacro monte di varese 2016_45.88_8.76,0.8093248290110545
pellegrinaggio al sacro monte di varese 2015_45.88_8.76,sacro monte e campo dei fiori_45.88_8.76,0.70138581076070206
pellegrinaggio al sacro monte di varese 2016_45.88_8.76,sacro monte e campo dei fiori_45.88_8.76,0.7031976087911842
pequeno su e gio corta ma tosta_45.95_9.48,una griglia sotto la grigna_45.92_9.34,0.7745644360565842
pequeno su e gio corta ma tosta_45.95_9.48,pizzo d erna via ferrata gamma 1_45.86_9.44,0.7732442798275655
pequeno su e gio corta ma tosta_45.95_9.48,ritorno in capanna cresta della giumenta e pizzo magnodeno_45.84_9.45,0.7438042144426604
per cengie esposte_46.54_8.99,verso la cima di garina dalla val camadra_46.57_8.93,0.7110148458659004
per la prima volta in val perlana_45.98_9.18,un inedito san primo_45.92_9.22,0.7540233893164086
petite sambuy 2109m_45.7_6.27,pointe de chaurionde 2173m_45.7_6.26,0.8409156626000683
petite sambuy 2109m_45.7_6.27,pointe de la limace 1836 m_45.66_6.2,0.7256312415077341
pf nder 1012m felsbandweg und dachssteig bei der maldona wiese_47.5_9.77,pf nder h henweg 1020m von lochau hofen via hof und eichenberg_47.53_9.77,0.7754818998935766
pf nder 1012m felsbandweg und dachssteig bei der maldona wiese_47.5_9.77,pf nder gipfelstation maldona lifte 1015m via maldona wiese_47.5_9.76,0.7693808180376843
pf nder 1012m felsbandweg und dachssteig bei der maldona wiese_47.5_9.77,pf nder 1064m via lochau und schlauch_47.51_9.76,0.7646923700146299
